M2	R2	Per	Sep	logJ	logjtot	logMLR2	zeta	logT2	log(g2)	logL2	Pdot	logt	BMag	VMag	RMag	IMag	JMag	HMag	KMag	SpT
Msun	Rsun	h	Rsun	[10-7J.s]	[10-7N.m]	[Msun/yr]	 	[K]	[cm2/s]	[10-7W]	s/s	[yr]	mag	mag	mag	mag	mag	mag	mag	
------	------	------	------	------	------	---------	------	------	------	------	---------	--------	-----	-----	-----	-----	-----	-----	-----	----
 0.320	 0.394	3.9515	 1.293	51.203	35.361	   -8.856	 0.636	 3.538	 4.751	31.881	-8.40e-13	 8.05427	12.07	10.78	 9.83	 8.54	 7.12	 6.55	 6.29	M3.4
 0.321	 0.395	3.9568	 1.294	51.204	35.363	   -8.852	 0.645	 3.538	 4.751	31.883	-8.31e-13	 8.05151	12.07	10.77	 9.82	 8.53	 7.12	 6.54	 6.28	M3.4
 0.322	 0.396	3.9620	 1.296	51.206	35.366	   -8.852	 0.641	 3.538	 4.751	31.886	-8.58e-13	 8.04876	12.06	10.77	 9.81	 8.53	 7.11	 6.53	 6.28	M3.4
 0.323	 0.397	3.9673	 1.297	51.207	35.368	   -8.846	 0.650	 3.538	 4.750	31.888	-8.18e-13	 8.04599	12.06	10.76	 9.81	 8.52	 7.11	 6.53	 6.27	M3.4
 0.324	 0.397	3.9724	 1.299	51.209	35.371	   -8.846	 0.633	 3.538	 4.750	31.890	-8.67e-13	 8.04324	12.06	10.76	 9.81	 8.52	 7.11	 6.53	 6.27	M3.4
 0.325	 0.398	3.9777	 1.300	51.210	35.373	   -8.845	 0.651	 3.539	 4.749	31.893	-8.76e-13	 8.04047	12.03	10.73	 9.78	 8.50	 7.09	 6.52	 6.26	M3.4
 0.326	 0.399	3.9831	 1.302	51.211	35.376	   -8.840	 0.653	 3.539	 4.749	31.895	-8.49e-13	 8.03769	12.02	10.73	 9.78	 8.50	 7.09	 6.51	 6.25	M3.4
 0.327	 0.400	3.9882	 1.303	51.213	35.379	   -8.839	 0.642	 3.539	 4.749	31.897	-8.73e-13	 8.03493	12.02	10.72	 9.77	 8.49	 7.08	 6.50	 6.25	M3.4
 0.328	 0.401	3.9935	 1.305	51.214	35.381	   -8.836	 0.649	 3.539	 4.748	31.900	-8.66e-13	 8.03216	12.01	10.72	 9.77	 8.49	 7.08	 6.50	 6.24	M3.4
 0.329	 0.401	3.9987	 1.306	51.215	35.384	   -8.832	 0.646	 3.539	 4.748	31.902	-8.61e-13	 8.02939	12.01	10.72	 9.77	 8.49	 7.08	 6.50	 6.24	M3.4
 0.330	 0.402	4.0038	 1.308	51.217	35.386	   -8.833	 0.642	 3.539	 4.747	31.904	-9.03e-13	 8.02662	12.01	10.71	 9.76	 8.48	 7.07	 6.49	 6.24	M3.4
 0.331	 0.403	4.0092	 1.310	51.218	35.388	   -8.829	 0.657	 3.540	 4.747	31.907	-8.87e-13	 8.02383	11.98	10.68	 9.74	 8.46	 7.06	 6.48	 6.23	M3.3
 0.332	 0.404	4.0145	 1.311	51.220	35.391	   -8.826	 0.650	 3.540	 4.747	31.909	-8.91e-13	 8.02105	11.97	10.68	 9.73	 8.46	 7.05	 6.48	 6.22	M3.3
 0.333	 0.405	4.0197	 1.313	51.221	35.393	   -8.825	 0.650	 3.540	 4.746	31.911	-9.14e-13	 8.01827	11.97	10.67	 9.73	 8.45	 7.05	 6.47	 6.21	M3.3
 0.334	 0.405	4.0250	 1.314	51.222	35.396	   -8.821	 0.657	 3.540	 4.746	31.914	-8.89e-13	 8.01547	11.97	10.67	 9.73	 8.45	 7.05	 6.47	 6.21	M3.3
 0.335	 0.406	4.0302	 1.316	51.224	35.398	   -8.820	 0.647	 3.540	 4.745	31.916	-9.21e-13	 8.01269	11.96	10.67	 9.72	 8.45	 7.04	 6.46	 6.21	M3.3
 0.336	 0.407	4.0355	 1.317	51.225	35.400	   -8.819	 0.658	 3.540	 4.745	31.918	-9.33e-13	 8.00989	11.96	10.66	 9.72	 8.44	 7.04	 6.46	 6.20	M3.3
 0.337	 0.408	4.0409	 1.319	51.226	35.403	   -8.813	 0.661	 3.540	 4.745	31.921	-8.91e-13	 8.00709	11.95	10.66	 9.71	 8.44	 7.03	 6.45	 6.20	M3.3
 0.338	 0.409	4.0460	 1.320	51.228	35.406	   -8.815	 0.644	 3.541	 4.744	31.923	-9.58e-13	 8.00430	11.92	10.63	 9.69	 8.42	 7.02	 6.44	 6.19	M3.3
 0.339	 0.409	4.0515	 1.322	51.229	35.407	   -8.810	 0.667	 3.541	 4.744	31.925	-9.19e-13	 8.00148	11.92	10.63	 9.69	 8.42	 7.02	 6.44	 6.19	M3.3
 0.340	 0.410	4.0567	 1.323	51.230	35.410	   -8.809	 0.652	 3.541	 4.743	31.928	-9.53e-13	 7.99868	11.92	10.62	 9.68	 8.41	 7.01	 6.44	 6.18	M3.3
 0.341	 0.411	4.0621	 1.325	51.232	35.412	   -8.806	 0.663	 3.541	 4.743	31.930	-9.47e-13	 7.99587	11.91	10.62	 9.68	 8.41	 7.01	 6.43	 6.18	M3.3
 0.342	 0.412	4.0674	 1.327	51.233	35.415	   -8.803	 0.660	 3.541	 4.743	31.933	-9.35e-13	 7.99305	11.90	10.61	 9.67	 8.40	 7.00	 6.42	 6.17	M3.3
 0.343	 0.413	4.0726	 1.328	51.234	35.418	   -8.804	 0.654	 3.541	 4.742	31.935	-9.88e-13	 7.99024	11.90	10.61	 9.67	 8.40	 7.00	 6.42	 6.17	M3.3
 0.344	 0.413	4.0781	 1.330	51.236	35.419	   -8.800	 0.672	 3.542	 4.742	31.937	-9.63e-13	 7.98740	11.88	10.59	 9.65	 8.38	 6.99	 6.41	 6.16	M3.2
 0.345	 0.414	4.0834	 1.331	51.237	35.422	   -8.798	 0.662	 3.542	 4.741	31.940	-9.80e-13	 7.98458	11.87	10.58	 9.64	 8.38	 6.98	 6.41	 6.15	M3.2
 0.346	 0.415	4.0888	 1.333	51.238	35.424	   -8.796	 0.667	 3.542	 4.741	31.942	-9.94e-13	 7.98174	11.87	10.58	 9.64	 8.37	 6.98	 6.40	 6.15	M3.2
 0.347	 0.416	4.0943	 1.335	51.240	35.427	   -8.793	 0.671	 3.542	 4.740	31.944	-9.83e-13	 7.97890	11.86	10.57	 9.63	 8.37	 6.97	 6.40	 6.14	M3.2
 0.348	 0.417	4.0996	 1.336	51.241	35.429	   -8.793	 0.666	 3.542	 4.740	31.947	-1.02e-12	 7.97606	11.85	10.57	 9.63	 8.36	 6.97	 6.39	 6.14	M3.2
 0.349	 0.417	4.1052	 1.338	51.242	35.431	   -8.787	 0.678	 3.542	 4.740	31.949	-9.75e-13	 7.97320	11.85	10.57	 9.63	 8.36	 6.97	 6.39	 6.14	M3.2
 0.350	 0.418	4.1104	 1.339	51.244	35.434	   -8.789	 0.660	 3.543	 4.739	31.951	-1.05e-12	 7.97036	11.83	10.54	 9.60	 8.34	 6.95	 6.38	 6.13	M3.2
 0.351	 0.419	4.1161	 1.341	51.245	35.436	   -8.786	 0.685	 3.543	 4.739	31.954	-1.03e-12	 7.96749	11.82	10.53	 9.60	 8.34	 6.95	 6.37	 6.12	M3.2
 0.352	 0.420	4.1216	 1.342	51.246	35.438	   -8.783	 0.677	 3.543	 4.738	31.956	-1.03e-12	 7.96462	11.82	10.53	 9.59	 8.33	 6.94	 6.37	 6.12	M3.2
 0.353	 0.421	4.1271	 1.344	51.247	35.440	   -8.781	 0.676	 3.543	 4.738	31.958	-1.03e-12	 7.96174	11.81	10.52	 9.59	 8.33	 6.94	 6.36	 6.11	M3.2
 0.354	 0.421	4.1325	 1.346	51.249	35.443	   -8.779	 0.676	 3.543	 4.737	31.961	-1.04e-12	 7.95887	11.81	10.52	 9.59	 8.33	 6.94	 6.36	 6.11	M3.2
 0.355	 0.422	4.1380	 1.347	51.250	35.445	   -8.777	 0.678	 3.544	 4.737	31.963	-1.05e-12	 7.95599	11.78	10.50	 9.56	 8.31	 6.93	 6.35	 6.10	M3.2
 0.356	 0.423	4.1435	 1.349	51.251	35.447	   -8.776	 0.678	 3.544	 4.737	31.965	-1.07e-12	 7.95311	11.78	10.49	 9.56	 8.30	 6.92	 6.34	 6.09	M3.2
 0.357	 0.424	4.1491	 1.350	51.253	35.449	   -8.772	 0.685	 3.544	 4.736	31.968	-1.05e-12	 7.95021	11.77	10.49	 9.55	 8.30	 6.92	 6.34	 6.09	M3.2
 0.358	 0.425	4.1546	 1.352	51.254	35.452	   -8.771	 0.676	 3.544	 4.736	31.970	-1.08e-12	 7.94732	11.77	10.48	 9.55	 8.29	 6.91	 6.33	 6.08	M3.2
 0.359	 0.425	4.1601	 1.354	51.255	35.454	   -8.767	 0.685	 3.544	 4.735	31.972	-1.06e-12	 7.94442	11.77	10.48	 9.55	 8.29	 6.91	 6.33	 6.08	M3.2
 0.360	 0.426	4.1656	 1.355	51.256	35.457	   -8.766	 0.677	 3.544	 4.735	31.975	-1.08e-12	 7.94152	11.76	10.48	 9.54	 8.29	 6.91	 6.33	 6.08	M3.2
 0.361	 0.427	4.1711	 1.357	51.258	35.459	   -8.762	 0.683	 3.544	 4.734	31.977	-1.06e-12	 7.93861	11.76	10.47	 9.54	 8.28	 6.90	 6.32	 6.07	M3.2
 0.362	 0.428	4.1764	 1.358	51.259	35.461	   -8.761	 0.674	 3.545	 4.734	31.979	-1.08e-12	 7.93571	11.73	10.44	 9.51	 8.26	 6.89	 6.31	 6.06	M3.1
 0.363	 0.429	4.1819	 1.360	51.260	35.463	   -8.758	 0.682	 3.545	 4.734	31.981	-1.07e-12	 7.93279	11.72	10.44	 9.51	 8.26	 6.88	 6.30	 6.06	M3.1
 0.364	 0.429	4.1873	 1.362	51.261	35.466	   -8.755	 0.677	 3.545	 4.733	31.983	-1.08e-12	 7.92988	11.72	10.44	 9.51	 8.26	 6.88	 6.30	 6.06	M3.1
 0.365	 0.430	4.1927	 1.363	51.263	35.468	   -8.753	 0.677	 3.545	 4.733	31.986	-1.08e-12	 7.92697	11.72	10.43	 9.50	 8.25	 6.88	 6.30	 6.05	M3.1
 0.366	 0.431	4.1981	 1.365	51.264	35.470	   -8.751	 0.678	 3.545	 4.732	31.988	-1.09e-12	 7.92405	11.71	10.43	 9.50	 8.25	 6.87	 6.29	 6.05	M3.1
 0.367	 0.432	4.2035	 1.366	51.265	35.473	   -8.748	 0.680	 3.545	 4.732	31.990	-1.09e-12	 7.92112	11.71	10.42	 9.49	 8.24	 6.87	 6.29	 6.04	M3.1
 0.368	 0.433	4.2088	 1.368	51.266	35.475	   -8.747	 0.677	 3.545	 4.731	31.992	-1.11e-12	 7.91819	11.70	10.42	 9.49	 8.24	 6.86	 6.28	 6.04	M3.1
 0.369	 0.433	4.2143	 1.369	51.268	35.477	   -8.744	 0.683	 3.546	 4.731	31.994	-1.10e-12	 7.91525	11.68	10.40	 9.47	 8.22	 6.86	 6.28	 6.03	M3.1
 0.370	 0.434	4.2196	 1.371	51.269	35.479	   -8.743	 0.679	 3.546	 4.731	31.996	-1.12e-12	 7.91231	11.68	10.39	 9.47	 8.22	 6.85	 6.27	 6.03	M3.1
 0.371	 0.435	4.2251	 1.373	51.270	35.481	   -8.740	 0.683	 3.546	 4.730	31.999	-1.11e-12	 7.90936	11.67	10.39	 9.46	 8.21	 6.85	 6.27	 6.02	M3.1
 0.372	 0.436	4.2304	 1.374	51.271	35.484	   -8.739	 0.680	 3.546	 4.730	32.001	-1.13e-12	 7.90641	11.67	10.38	 9.46	 8.21	 6.84	 6.26	 6.02	M3.1
 0.373	 0.437	4.2359	 1.376	51.273	35.486	   -8.735	 0.686	 3.546	 4.729	32.003	-1.12e-12	 7.90345	11.66	10.38	 9.45	 8.20	 6.84	 6.26	 6.01	M3.1
 0.374	 0.437	4.2412	 1.377	51.274	35.488	   -8.735	 0.680	 3.546	 4.729	32.005	-1.16e-12	 7.90049	11.66	10.38	 9.45	 8.20	 6.84	 6.26	 6.01	M3.1
 0.375	 0.438	4.2467	 1.379	51.275	35.490	   -8.731	 0.690	 3.546	 4.728	32.007	-1.13e-12	 7.89751	11.66	10.37	 9.45	 8.20	 6.83	 6.25	 6.01	M3.1
 0.376	 0.439	4.2521	 1.381	51.276	35.493	   -8.730	 0.682	 3.547	 4.728	32.009	-1.16e-12	 7.89454	11.63	10.35	 9.42	 8.18	 6.82	 6.24	 5.99	M3.0
 0.377	 0.440	4.2575	 1.382	51.277	35.495	   -8.728	 0.689	 3.547	 4.728	32.012	-1.16e-12	 7.89155	11.62	10.34	 9.42	 8.18	 6.81	 6.23	 5.99	M3.0
 0.378	 0.441	4.2630	 1.384	51.279	35.497	   -8.726	 0.687	 3.547	 4.727	32.014	-1.17e-12	 7.88856	11.62	10.34	 9.41	 8.17	 6.81	 6.23	 5.98	M3.0
 0.379	 0.441	4.2684	 1.385	51.280	35.499	   -8.724	 0.688	 3.547	 4.727	32.016	-1.17e-12	 7.88557	11.62	10.34	 9.41	 8.17	 6.81	 6.23	 5.98	M3.0
 0.380	 0.442	4.2739	 1.387	51.281	35.501	   -8.721	 0.690	 3.547	 4.726	32.018	-1.17e-12	 7.88256	11.61	10.33	 9.41	 8.17	 6.80	 6.22	 5.98	M3.0
 0.381	 0.443	4.2793	 1.388	51.282	35.504	   -8.721	 0.687	 3.547	 4.726	32.020	-1.20e-12	 7.87956	11.61	10.33	 9.40	 8.16	 6.80	 6.22	 5.97	M3.0
 0.382	 0.444	4.2848	 1.390	51.283	35.505	   -8.717	 0.696	 3.547	 4.725	32.022	-1.18e-12	 7.87654	11.60	10.32	 9.40	 8.16	 6.79	 6.21	 5.97	M3.0
 0.383	 0.445	4.2902	 1.392	51.285	35.508	   -8.716	 0.688	 3.548	 4.725	32.025	-1.20e-12	 7.87352	11.58	10.30	 9.37	 8.14	 6.78	 6.20	 5.96	M3.0
 0.384	 0.445	4.2957	 1.393	51.286	35.510	   -8.714	 0.693	 3.548	 4.725	32.027	-1.21e-12	 7.87049	11.58	10.30	 9.37	 8.14	 6.78	 6.20	 5.96	M3.0
 0.385	 0.446	4.3012	 1.395	51.287	35.512	   -8.711	 0.695	 3.548	 4.724	32.029	-1.20e-12	 7.86745	11.57	10.29	 9.37	 8.13	 6.78	 6.19	 5.95	M3.0
 0.386	 0.447	4.3065	 1.396	51.288	35.514	   -8.710	 0.689	 3.548	 4.724	32.031	-1.24e-12	 7.86441	11.57	10.29	 9.37	 8.13	 6.77	 6.19	 5.95	M3.0
 0.387	 0.448	4.3121	 1.398	51.289	35.516	   -8.707	 0.700	 3.548	 4.723	32.033	-1.21e-12	 7.86135	11.56	10.28	 9.36	 8.12	 6.77	 6.19	 5.94	M3.0
 0.388	 0.449	4.3175	 1.400	51.290	35.519	   -8.705	 0.692	 3.548	 4.723	32.035	-1.23e-12	 7.85830	11.56	10.28	 9.36	 8.12	 6.76	 6.18	 5.94	M3.0
 0.389	 0.449	4.3230	 1.401	51.292	35.521	   -8.704	 0.695	 3.549	 4.722	32.038	-1.24e-12	 7.85523	11.54	10.26	 9.34	 8.11	 6.75	 6.17	 5.93	M3.0
 0.390	 0.450	4.3285	 1.403	51.293	35.523	   -8.701	 0.699	 3.549	 4.722	32.040	-1.24e-12	 7.85216	11.53	10.25	 9.33	 8.10	 6.75	 6.17	 5.93	M3.0
 0.391	 0.451	4.3340	 1.404	51.294	35.525	   -8.699	 0.697	 3.549	 4.721	32.042	-1.25e-12	 7.84908	11.53	10.25	 9.33	 8.10	 6.74	 6.16	 5.92	M3.0
 0.392	 0.452	4.3395	 1.406	51.295	35.527	   -8.697	 0.699	 3.549	 4.721	32.044	-1.25e-12	 7.84599	11.52	10.24	 9.32	 8.09	 6.74	 6.16	 5.92	M3.0
 0.393	 0.453	4.3449	 1.408	51.296	35.529	   -8.695	 0.697	 3.549	 4.721	32.046	-1.27e-12	 7.84290	11.52	10.24	 9.32	 8.09	 6.73	 6.15	 5.91	M3.0
 0.394	 0.453	4.3504	 1.409	51.297	35.531	   -8.694	 0.701	 3.549	 4.720	32.048	-1.28e-12	 7.83980	11.52	10.24	 9.32	 8.09	 6.73	 6.15	 5.91	M3.0
 0.395	 0.454	4.3560	 1.411	51.299	35.533	   -8.691	 0.703	 3.549	 4.720	32.050	-1.27e-12	 7.83668	11.51	10.23	 9.31	 8.08	 6.73	 6.15	 5.91	M3.0
 0.396	 0.455	4.3614	 1.412	51.300	35.536	   -8.689	 0.698	 3.550	 4.719	32.053	-1.28e-12	 7.83357	11.49	10.21	 9.29	 8.06	 6.72	 6.13	 5.90	M2.9
 0.397	 0.456	4.3669	 1.414	51.301	35.538	   -8.686	 0.701	 3.550	 4.719	32.055	-1.28e-12	 7.83044	11.48	10.20	 9.28	 8.06	 6.71	 6.13	 5.89	M2.9
 0.398	 0.457	4.3723	 1.416	51.302	35.540	   -8.685	 0.699	 3.550	 4.718	32.057	-1.30e-12	 7.82732	11.48	10.20	 9.28	 8.05	 6.71	 6.12	 5.89	M2.9
 0.399	 0.457	4.3779	 1.417	51.303	35.542	   -8.683	 0.705	 3.550	 4.718	32.059	-1.29e-12	 7.82417	11.48	10.20	 9.28	 8.05	 6.71	 6.12	 5.89	M2.9
 0.400	 0.458	4.3833	 1.419	51.304	35.544	   -8.681	 0.700	 3.550	 4.718	32.061	-1.31e-12	 7.82103	11.47	10.19	 9.28	 8.05	 6.70	 6.12	 5.88	M2.9
 0.401	 0.459	4.3888	 1.420	51.306	35.546	   -8.679	 0.710	 3.550	 4.717	32.063	-1.31e-12	 7.81787	11.47	10.19	 9.27	 8.04	 6.70	 6.12	 5.88	M2.9
 0.402	 0.460	4.3943	 1.422	51.307	35.548	   -8.678	 0.710	 3.551	 4.717	32.065	-1.33e-12	 7.81470	11.44	10.16	 9.25	 8.03	 6.69	 6.10	 5.87	M2.9
 0.403	 0.461	4.3999	 1.424	51.308	35.550	   -8.676	 0.712	 3.551	 4.716	32.068	-1.34e-12	 7.81152	11.43	10.16	 9.24	 8.02	 6.68	 6.10	 5.86	M2.9
 0.404	 0.462	4.4054	 1.425	51.309	35.552	   -8.673	 0.716	 3.551	 4.716	32.070	-1.32e-12	 7.80833	11.43	10.15	 9.24	 8.02	 6.68	 6.09	 5.86	M2.9
 0.405	 0.462	4.4109	 1.427	51.310	35.554	   -8.671	 0.709	 3.551	 4.715	32.072	-1.33e-12	 7.80514	11.43	10.15	 9.24	 8.02	 6.68	 6.09	 5.86	M2.9
 0.406	 0.463	4.4164	 1.428	51.311	35.556	   -8.670	 0.711	 3.551	 4.715	32.074	-1.36e-12	 7.80194	11.43	10.15	 9.23	 8.01	 6.67	 6.09	 5.85	M2.9
 0.407	 0.464	4.4220	 1.430	51.312	35.558	   -8.668	 0.717	 3.551	 4.714	32.076	-1.36e-12	 7.79872	11.42	10.14	 9.23	 8.01	 6.67	 6.08	 5.85	M2.9
 0.408	 0.465	4.4275	 1.432	51.313	35.560	   -8.666	 0.715	 3.551	 4.714	32.078	-1.38e-12	 7.79550	11.42	10.14	 9.22	 8.00	 6.66	 6.08	 5.84	M2.9
 0.409	 0.466	4.4331	 1.433	51.315	35.562	   -8.663	 0.719	 3.552	 4.713	32.080	-1.36e-12	 7.79226	11.39	10.11	 9.20	 7.98	 6.65	 6.07	 5.83	M2.9
 0.410	 0.466	4.4386	 1.435	51.316	35.565	   -8.663	 0.715	 3.552	 4.713	32.083	-1.39e-12	 7.78902	11.39	10.11	 9.20	 7.98	 6.65	 6.07	 5.83	M2.9
 0.411	 0.467	4.4442	 1.436	51.317	35.566	   -8.660	 0.722	 3.552	 4.712	32.085	-1.39e-12	 7.78576	11.38	10.11	 9.20	 7.98	 6.64	 6.06	 5.83	M2.9
 0.412	 0.468	4.4498	 1.438	51.318	35.569	   -8.658	 0.719	 3.552	 4.712	32.087	-1.40e-12	 7.78250	11.38	10.10	 9.19	 7.98	 6.64	 6.06	 5.82	M2.9
 0.413	 0.469	4.4553	 1.440	51.319	35.571	   -8.657	 0.721	 3.552	 4.712	32.089	-1.41e-12	 7.77923	11.37	10.10	 9.19	 7.97	 6.64	 6.05	 5.82	M2.9
 0.414	 0.470	4.4610	 1.441	51.320	35.573	   -8.654	 0.723	 3.552	 4.711	32.091	-1.41e-12	 7.77594	11.37	10.09	 9.18	 7.97	 6.63	 6.05	 5.81	M2.9
 0.415	 0.471	4.4665	 1.443	51.321	35.575	   -8.652	 0.721	 3.553	 4.711	32.093	-1.42e-12	 7.77264	11.34	10.07	 9.16	 7.95	 6.62	 6.03	 5.80	M2.8
 0.416	 0.471	4.4721	 1.444	51.322	35.577	   -8.651	 0.723	 3.553	 4.710	32.095	-1.44e-12	 7.76934	11.34	10.07	 9.16	 7.95	 6.62	 6.03	 5.80	M2.8
 0.417	 0.472	4.4778	 1.446	51.323	35.579	   -8.649	 0.727	 3.553	 4.710	32.098	-1.44e-12	 7.76602	11.34	10.06	 9.15	 7.94	 6.61	 6.03	 5.80	M2.8
 0.418	 0.473	4.4834	 1.448	51.325	35.581	   -8.647	 0.726	 3.553	 4.709	32.100	-1.44e-12	 7.76269	11.33	10.06	 9.15	 7.94	 6.61	 6.02	 5.79	M2.8
 0.419	 0.474	4.4890	 1.449	51.326	35.583	   -8.646	 0.724	 3.553	 4.709	32.102	-1.46e-12	 7.75935	11.33	10.05	 9.15	 7.93	 6.60	 6.02	 5.79	M2.8
 0.420	 0.475	4.4947	 1.451	51.327	35.585	   -8.644	 0.730	 3.553	 4.708	32.104	-1.47e-12	 7.75599	11.33	10.05	 9.14	 7.93	 6.60	 6.02	 5.78	M2.8
 0.421	 0.475	4.5003	 1.453	51.328	35.587	   -8.641	 0.730	 3.553	 4.708	32.106	-1.47e-12	 7.75263	11.33	10.05	 9.14	 7.93	 6.60	 6.02	 5.78	M2.8
 0.422	 0.476	4.5060	 1.454	51.329	35.589	   -8.640	 0.729	 3.554	 4.707	32.108	-1.49e-12	 7.74925	11.30	10.02	 9.12	 7.91	 6.59	 6.00	 5.77	M2.8
 0.423	 0.477	4.5117	 1.456	51.330	35.590	   -8.638	 0.734	 3.554	 4.707	32.110	-1.48e-12	 7.74586	11.29	10.02	 9.11	 7.91	 6.58	 6.00	 5.77	M2.8
 0.424	 0.478	4.5173	 1.457	51.331	35.593	   -8.636	 0.730	 3.554	 4.706	32.112	-1.50e-12	 7.74246	11.29	10.01	 9.11	 7.90	 6.58	 5.99	 5.76	M2.8
 0.425	 0.479	4.5230	 1.459	51.332	35.595	   -8.635	 0.733	 3.554	 4.706	32.115	-1.51e-12	 7.73905	11.28	10.01	 9.10	 7.90	 6.57	 5.99	 5.76	M2.8
 0.426	 0.480	4.5287	 1.461	51.333	35.597	   -8.634	 0.735	 3.554	 4.705	32.117	-1.53e-12	 7.73562	11.28	10.01	 9.10	 7.89	 6.57	 5.98	 5.75	M2.8
 0.427	 0.480	4.5345	 1.462	51.334	35.598	   -8.632	 0.741	 3.554	 4.705	32.119	-1.53e-12	 7.73217	11.28	10.01	 9.10	 7.89	 6.57	 5.98	 5.75	M2.8
 0.428	 0.481	4.5402	 1.464	51.335	35.600	   -8.629	 0.739	 3.555	 4.704	32.121	-1.53e-12	 7.72871	11.25	 9.98	 9.08	 7.88	 6.56	 5.97	 5.74	M2.7
 0.429	 0.482	4.5460	 1.466	51.336	35.602	   -8.628	 0.738	 3.555	 4.704	32.123	-1.55e-12	 7.72524	11.25	 9.98	 9.07	 7.87	 6.55	 5.97	 5.74	M2.7
 0.430	 0.483	4.5517	 1.467	51.338	35.604	   -8.626	 0.741	 3.555	 4.703	32.125	-1.56e-12	 7.72176	11.24	 9.97	 9.07	 7.87	 6.55	 5.96	 5.73	M2.7
 0.431	 0.484	4.5575	 1.469	51.339	35.606	   -8.624	 0.743	 3.555	 4.703	32.127	-1.56e-12	 7.71826	11.24	 9.97	 9.06	 7.86	 6.54	 5.96	 5.73	M2.7
 0.432	 0.485	4.5633	 1.471	51.340	35.608	   -8.623	 0.741	 3.555	 4.702	32.130	-1.58e-12	 7.71475	11.24	 9.96	 9.06	 7.86	 6.54	 5.95	 5.72	M2.7
 0.433	 0.485	4.5691	 1.472	51.341	35.610	   -8.621	 0.746	 3.555	 4.702	32.132	-1.58e-12	 7.71122	11.24	 9.96	 9.06	 7.86	 6.54	 5.95	 5.72	M2.7
 0.434	 0.486	4.5749	 1.474	51.342	35.612	   -8.618	 0.744	 3.556	 4.702	32.134	-1.58e-12	 7.70768	11.21	 9.94	 9.04	 7.84	 6.53	 5.94	 5.71	M2.7
 0.435	 0.487	4.5806	 1.476	51.343	35.614	   -8.617	 0.743	 3.556	 4.701	32.136	-1.60e-12	 7.70413	11.20	 9.93	 9.03	 7.84	 6.52	 5.94	 5.71	M2.7
 0.436	 0.488	4.5864	 1.477	51.344	35.616	   -8.616	 0.746	 3.556	 4.701	32.138	-1.62e-12	 7.70056	11.20	 9.93	 9.03	 7.83	 6.52	 5.93	 5.70	M2.7
 0.437	 0.489	4.5923	 1.479	51.345	35.618	   -8.613	 0.749	 3.556	 4.700	32.140	-1.60e-12	 7.69697	11.20	 9.92	 9.02	 7.83	 6.51	 5.93	 5.70	M2.7
 0.438	 0.490	4.5980	 1.481	51.346	35.620	   -8.611	 0.745	 3.556	 4.700	32.142	-1.62e-12	 7.69338	11.19	 9.92	 9.02	 7.82	 6.51	 5.92	 5.69	M2.7
 0.439	 0.490	4.6038	 1.482	51.347	35.622	   -8.610	 0.747	 3.556	 4.699	32.144	-1.64e-12	 7.68977	11.19	 9.92	 9.02	 7.82	 6.51	 5.92	 5.69	M2.7
 0.440	 0.491	4.6097	 1.484	51.348	35.624	   -8.608	 0.752	 3.556	 4.699	32.147	-1.63e-12	 7.68614	11.19	 9.91	 9.01	 7.82	 6.50	 5.92	 5.69	M2.7
 0.441	 0.492	4.6155	 1.486	51.349	35.626	   -8.606	 0.749	 3.557	 4.698	32.149	-1.64e-12	 7.68250	11.16	 9.89	 8.99	 7.80	 6.49	 5.90	 5.68	M2.7
 0.442	 0.493	4.6213	 1.487	51.350	35.628	   -8.604	 0.751	 3.557	 4.698	32.151	-1.64e-12	 7.67884	11.16	 9.88	 8.99	 7.80	 6.49	 5.90	 5.67	M2.7
 0.443	 0.494	4.6271	 1.489	51.351	35.630	   -8.602	 0.749	 3.557	 4.697	32.153	-1.65e-12	 7.67517	11.15	 9.88	 8.98	 7.79	 6.48	 5.90	 5.67	M2.7
 0.444	 0.495	4.6329	 1.491	51.352	35.632	   -8.600	 0.749	 3.557	 4.697	32.155	-1.66e-12	 7.67149	11.15	 9.88	 8.98	 7.79	 6.48	 5.89	 5.66	M2.7
 0.445	 0.495	4.6387	 1.492	51.353	35.633	   -8.598	 0.750	 3.557	 4.696	32.157	-1.66e-12	 7.66779	11.15	 9.88	 8.98	 7.79	 6.48	 5.89	 5.66	M2.7
 0.446	 0.496	4.6444	 1.494	51.354	35.635	   -8.597	 0.750	 3.557	 4.696	32.159	-1.68e-12	 7.66407	11.14	 9.87	 8.97	 7.78	 6.47	 5.89	 5.66	M2.7
 0.447	 0.497	4.6503	 1.496	51.355	35.637	   -8.594	 0.753	 3.558	 4.695	32.161	-1.67e-12	 7.66034	11.12	 9.85	 8.95	 7.77	 6.46	 5.87	 5.65	M2.6
 0.448	 0.498	4.6560	 1.497	51.356	35.639	   -8.592	 0.749	 3.558	 4.695	32.163	-1.69e-12	 7.65660	11.11	 9.84	 8.95	 7.76	 6.46	 5.87	 5.64	M2.6
 0.449	 0.499	4.6618	 1.499	51.357	35.641	   -8.590	 0.752	 3.558	 4.694	32.165	-1.68e-12	 7.65283	11.11	 9.84	 8.94	 7.76	 6.45	 5.86	 5.64	M2.6
